timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664892152825,35,Get User by ID,200,OK,stress 1-13,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,35,0,0
1664892154647,160,Get Users,200,OK,stress 1-14,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,160,0,120
1664892154808,39,Delete User,200,OK,stress 1-14,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,39,0,0
1664892154847,39,Get User by ID,200,OK,stress 1-14,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,39,0,0
1664892156655,187,Get Users,200,OK,stress 1-15,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,187,0,140
1664892156842,46,Delete User,200,OK,stress 1-15,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,46,0,0
1664892156889,45,Get User by ID,200,OK,stress 1-15,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,45,0,0
1664892158647,160,Get Users,200,OK,stress 1-16,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,160,0,120
1664892158808,39,Delete User,200,OK,stress 1-16,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,39,0,0
1664892158847,40,Get User by ID,200,OK,stress 1-16,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,40,0,0
1664892160646,174,Get Users,200,OK,stress 1-17,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,174,0,139
1664892160820,40,Delete User,200,OK,stress 1-17,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,40,0,0
1664892160860,35,Get User by ID,200,OK,stress 1-17,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,35,0,0
1664892162653,177,Get Users,200,OK,stress 1-18,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,177,0,133
1664892162830,43,Delete User,200,OK,stress 1-18,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,43,0,0
1664892162873,44,Get User by ID,200,OK,stress 1-18,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,44,0,0
1664892164654,152,Get Users,200,OK,stress 1-19,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,152,0,116
1664892164807,34,Delete User,200,OK,stress 1-19,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,34,0,0
1664892164842,34,Get User by ID,200,OK,stress 1-19,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,34,0,0
1664892166647,196,Get Users,200,OK,stress 1-20,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,196,0,141
1664892166843,40,Delete User,200,OK,stress 1-20,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,40,0,0
