timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664891500002,35,Delete Users,200,OK,endurance 1-13,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,35,0,0
1664891500037,35,Get User by ID,200,OK,endurance 1-13,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,35,0,0
1664891501854,158,Get Users,200,OK,endurance 1-14,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,158,0,110
1664891502012,37,Delete Users,200,OK,endurance 1-14,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,36,0,0
1664891502049,36,Get User by ID,200,OK,endurance 1-14,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,35,0,0
1664891503853,143,Get Users,200,OK,endurance 1-15,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,143,0,108
1664891503997,35,Delete Users,200,OK,endurance 1-15,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,35,0,0
1664891504032,35,Get User by ID,200,OK,endurance 1-15,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,35,0,0
1664891505855,146,Get Users,200,OK,endurance 1-16,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,146,0,110
1664891506001,35,Delete Users,200,OK,endurance 1-16,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664891506036,35,Get User by ID,200,OK,endurance 1-16,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
1664891507854,157,Get Users,200,OK,endurance 1-17,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,157,0,122
1664891508011,35,Delete Users,200,OK,endurance 1-17,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,34,0,0
1664891508046,34,Get User by ID,200,OK,endurance 1-17,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/4,34,0,0
1664891509853,159,Get Users,200,OK,endurance 1-18,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,159,0,111
1664891510012,36,Delete Users,200,OK,endurance 1-18,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,36,0,0
1664891510048,37,Get User by ID,200,OK,endurance 1-18,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/6,37,0,0
1664891511853,145,Get Users,200,OK,endurance 1-19,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,145,0,109
1664891511998,35,Delete Users,200,OK,endurance 1-19,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,35,0,0
1664891512033,34,Get User by ID,200,OK,endurance 1-19,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/8,34,0,0
1664891513855,163,Get Users,200,OK,endurance 1-20,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,163,0,111
1664891514018,35,Delete Users,200,OK,endurance 1-20,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,35,0,0
1664891514054,35,Get User by ID,200,OK,endurance 1-20,text,true,,313,145,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/10,35,0,0
1664891515854,146,Get Users,200,OK,endurance 1-21,text,true,,784,142,1,1,https://p3demo-appservice.azurewebsites.net/api/Users,146,0,111
1664891516000,36,Delete Users,200,OK,endurance 1-21,text,true,,310,144,1,1,https://p3demo-appservice.azurewebsites.net/api/Users/2,35,0,0
